Influencer's Name,Post,Date Created,Engagement,Number of Likes,Platform,Categoria
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BtCAuxRHnk5/,2020-10-30T00:15:12.856959Z,0.73,3885,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/Bsai2n5Hl0Q/,2020-07-23T00:11:33.317379Z,0.49,2238,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BsVkVOxnvId/,2020-07-20T01:53:49.718374Z,0.55,2257,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BquXt6En352/,2020-07-23T00:11:27.688862Z,6.77,1422,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BppTYIglfbG/,2020-07-09T04:06:44.660945Z,0.26,611,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BpkFnglF3Xc/,2020-07-09T04:07:11.140256Z,0.23,570,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BpPlwCKlMZ_/,2020-08-11T22:49:41.222505Z,0.25,677,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BpFPzejF2p-/,2020-08-11T22:49:40.374596Z,0.28,860,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BpCgQPLl9hE/,2020-07-10T04:51:16.616068Z,0.25,734,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BpC2dJlFEMH/,2020-08-11T22:49:35.621302Z,0.27,839,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BpA2r_BFNZI/,2020-07-09T04:07:19.234675Z,0.12,449,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/Bo-SZ53FftO/,2020-07-09T04:07:20.312408Z,0.17,666,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/Bo5BsXDFYkS/,2020-08-11T22:49:33.121048Z,0.27,1156,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/Bo4MD5KFatV/,2020-08-11T22:49:28.260172Z,0.16,578,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BosSk27lwVK/,2020-08-11T22:49:20.243461Z,0.22,804,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BoppgMoF_PD/,2020-08-11T22:49:17.339848Z,0.16,745,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BojiXPylIKg/,2020-08-11T22:49:15.561887Z,0.09,382,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BofKw2hlCrJ/,2020-10-30T00:14:02.765176Z,0.11,615,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BoeySrole-6/,2020-08-11T22:49:13.404779Z,0.47,3021,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BocWMw1lWBJ/,2020-08-11T22:49:12.529280Z,0.59,2914,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BoZ8ENflcI_/,2020-10-30T00:13:59.709343Z,0.11,585,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/Bm_T30cFIn3/,2020-10-27T11:06:23.161876Z,0.1,573,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BgENEnrlTIc/,2020-07-10T04:42:58.095504Z,0.05,274,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BeiPLI0F9p8/,2020-10-30T00:11:07.867007Z,0.07,499,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BbNBY1IF3vT/,2020-10-27T11:03:49.259442Z,0.03,225,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BZbMHH5FvVj/,2020-07-09T04:10:25.570901Z,0.02,127,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BZbGbJxFygI/,2020-07-09T04:10:27.773102Z,0.03,231,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BZa-ZhblCzo/,2020-07-09T04:10:28.810326Z,0.02,168,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BZWuPYAlus7/,2020-07-09T04:10:39.144038Z,0.01,108,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BV5tyuuld_A/,2020-07-10T04:38:16.382058Z,0.02,128,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BVAs80-g0P-/,2020-07-10T04:37:22.271585Z,0.01,132,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BSFObY0gQmM/,2020-07-09T04:15:23.157420Z,0.01,129,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BSEF3afA2eo/,2020-07-10T04:33:58.387361Z,0.01,108,Instagram,responsabilidade socioambiental
Carrefour Brasil (@carrefourbrasil),https://www.instagram.com/p/BR9bo-1Ama0/,2020-07-10T04:34:03.685062Z,0.01,114,Instagram,responsabilidade socioambiental
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/CAQ14oegB07/,2020-07-09T05:21:00.512872Z,0.1,377,Instagram,responsabilidade socioambiental
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/CAKvh8SgX68/,2020-10-30T00:41:06.145175Z,0.06,244,Instagram,responsabilidade socioambiental
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_NP-VqBa8T/,2020-07-09T05:19:02.310961Z,0.13,473,Instagram,responsabilidade socioambiental
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B_Nu7lhBvcH/,2020-10-30T00:40:26.599573Z,0.09,380,Instagram,responsabilidade socioambiental
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B42kQRqhy9B/,2020-07-10T16:05:43.032599Z,0.16,589,Instagram,responsabilidade socioambiental
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B4kSwMnBpiV/,2020-07-10T16:05:20.067798Z,0.07,281,Instagram,responsabilidade socioambiental
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3dCwgxBhuq/,2020-07-10T16:01:17.536842Z,0.06,224,Instagram,responsabilidade socioambiental
GBarbosa (@gbarbosa_oficial),https://www.instagram.com/p/B3FtfXXBdbY/,2020-10-30T00:34:31.444236Z,0.06,218,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/B0VzgJhHmXQ/,2020-07-22T23:41:17.971402Z,0.19,213,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/B0TPx6FnIlP/,2020-10-30T00:00:41.930991Z,1.18,3088,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BybQVvlnZVf/,2020-10-30T00:00:20.323127Z,0.11,246,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/ByYvvAJHJCH/,2020-07-22T23:41:07.702129Z,1.1,2819,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BsviXAzh4fy/,2020-10-29T23:59:37.882794Z,0.7,1783,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BWyO3Sila-Q/,2020-10-29T23:57:53.525815Z,0.21,268,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BVKcqxll0iA/,2020-07-10T04:01:10.653547Z,0.08,152,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BVISCjPlMAV/,2020-07-10T04:01:18.625805Z,0.11,218,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BVFMTX0FOfM/,2020-07-10T04:01:19.749832Z,0.09,203,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BVDg4f6F5TL/,2020-07-10T04:01:20.947834Z,0.06,155,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BVBDb5PlEGT/,2020-07-10T04:01:26.314746Z,0.08,183,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BU-UEpAl9Xj/,2020-07-10T04:01:27.530521Z,0.1,243,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BSPHEApBDHF/,2020-07-22T23:38:05.503055Z,0.24,409,Instagram,responsabilidade socioambiental
Pão De Açúcar (@paodeacucar),https://www.instagram.com/p/BNe2zPvBexV/,2020-10-29T23:56:53.541332Z,0.09,243,Instagram,responsabilidade socioambiental
Rede Condor (@redecondor),https://www.instagram.com/p/CBDzn8Ah6h3/,2020-07-09T06:27:03.008444Z,0.05,57,Instagram,responsabilidade socioambiental
Rede Condor (@redecondor),https://www.instagram.com/p/CBBjHgxh_zx/,2020-11-01T22:41:28.326241Z,0.47,493,Instagram,responsabilidade socioambiental
Rede Condor (@redecondor),https://www.instagram.com/p/CA_L3Rjh63h/,2020-11-01T22:41:23.302648Z,01.08,1146,Instagram,responsabilidade socioambiental
Rede Condor (@redecondor),https://www.instagram.com/p/CAiwS9iBaM3/,2020-10-26T00:22:40.498528Z,0.28,293,Instagram,responsabilidade socioambiental
Rede Condor (@redecondor),https://www.instagram.com/p/CAN9JtIhEtf/,2020-10-26T00:22:26.032587Z,0.27,280,Instagram,responsabilidade socioambiental
Rede Condor (@redecondor),https://www.instagram.com/p/CALf4pABg-s/,2020-11-01T22:40:29.689018Z,0.29,305,Instagram,responsabilidade socioambiental
Rede Condor (@redecondor),https://www.instagram.com/p/B_ugkwJpxaC/,2020-11-01T22:39:37.849286Z,0.59,624,Instagram,responsabilidade socioambiental
Rede Condor (@redecondor),https://www.instagram.com/p/B-p2fJWh6cE/,2020-11-01T22:38:28.769120Z,0.71,755,Instagram,responsabilidade socioambiental
Rede Condor (@redecondor),https://www.instagram.com/p/B9459ovBpni/,2020-07-09T06:19:55.782786Z,2.94,2889,Instagram,responsabilidade socioambiental
Rede Condor (@redecondor),https://www.instagram.com/p/B9z37FIh9tn/,2020-07-09T06:19:48.617205Z,0.62,626,Instagram,responsabilidade socioambiental
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/CAvpU5MH6B6/,2020-07-09T07:28:15.454026Z,4.47,1713,Instagram,responsabilidade socioambiental
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B4hYeJyHy0a/,2020-07-09T07:26:26.349434Z,0.17,66,Instagram,responsabilidade socioambiental
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BpAgiYiBhU3/,2020-11-01T23:01:54.664810Z,0.23,102,Instagram,responsabilidade socioambiental
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bod_FzvBkW7/,2020-11-01T23:01:49.836730Z,0.28,123,Instagram,responsabilidade socioambiental
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BhO8TJ_nN2X/,2020-11-01T23:01:03.770309Z,0.17,74,Instagram,responsabilidade socioambiental
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bgn4KdXhCOR/,2020-11-01T23:00:41.228421Z,0.16,67,Instagram,responsabilidade socioambiental
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BbmxMVrA1eE/,2020-11-01T22:59:58.951186Z,0.1,46,Instagram,responsabilidade socioambiental
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BbRhsIdA9Db/,2020-11-01T22:59:55.832096Z,0.1,45,Instagram,responsabilidade socioambiental
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Baq1ykDAWcp/,2020-10-26T00:40:13.440552Z,0.09,39,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/CCOk7mpg7cb/,2020-10-31T21:55:00.797425Z,0.05,81,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/CBL-3dDA0Q6/,2020-07-04T06:29:05.812902Z,0.09,120,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/CA-2XlDALct/,2020-07-09T05:54:47.302085Z,0.52,655,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/CALz7ETAysL/,2020-07-09T05:53:20.826317Z,0.24,283,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/CADjAYCA3KE/,2020-07-09T05:53:09.744219Z,0.09,123,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/CAAS9Fojcll/,2020-10-31T21:52:07.749560Z,0.04,66,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B_RD1jBgaMd/,2020-10-31T21:51:04.738859Z,0.41,555,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B_Q-IJNARoo/,2020-10-31T21:51:03.489030Z,0.35,476,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B_LGRlQA8mQ/,2020-07-09T05:47:04.164557Z,0.08,110,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B-7Aum7A5iy/,2020-07-09T05:45:38.633028Z,0.66,770,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B-uEOvRAgRf/,2020-07-09T05:44:45.856861Z,0.11,115,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B-sabbGghfT/,2020-10-31T21:48:54.323764Z,0.05,78,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B-iOLJbg9_n/,2020-07-09T05:43:52.568111Z,0.06,79,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B-hP3H3Al_z/,2020-07-09T05:43:40.349862Z,0.16,196,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B-cBifsg5mS/,2020-07-09T05:43:34.505938Z,0.31,338,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B-P4Q1tAqIE/,2020-07-09T05:43:08.593698Z,0.12,137,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B-NdN9ggzSo/,2020-07-09T05:42:57.655644Z,0.56,624,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B9_6PE6gxqk/,2020-07-09T05:42:47.436862Z,0.97,1111,Instagram,responsabilidade socioambiental
Super Muffato (@super_muffato),https://www.instagram.com/p/B98FCTCAaoh/,2020-07-09T05:42:41.295490Z,1.46,1679,Instagram,responsabilidade socioambiental
Zaffari (@zaffari),0,0,0,0,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/CCMHltpKYrx/,2020-11-01T22:54:22.777195Z,0.12,446,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B_zrW1wF5k7/,2020-11-01T22:52:45.233584Z,0.12,454,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B_SLvbpBu4T/,2020-11-22T23:31:57.491483Z,0.05,206,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B_Pmy_yKlXG/,2020-07-09T06:55:13.038770Z,1.34,4140,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B_IGHuIBn7O/,2020-07-09T06:55:04.636209Z,0.1,345,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B_GYMhkKOzY/,2020-07-09T06:54:59.976175Z,0.46,1506,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B_DnOeFKad0/,2020-07-09T06:54:57.183262Z,0.61,1879,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B-7eE-rKq--/,2020-11-01T22:52:04.421451Z,0.17,659,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B-SoxgElicT/,2020-11-22T23:31:16.172172Z,0.72,2203,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B97fbI7I1Qf/,2020-07-09T06:54:03.905287Z,0.54,1672,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B96nmi6FXfZ/,2020-07-09T06:54:02.166172Z,3.76,11037,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B9rnJxJoXEk/,2020-07-09T06:53:33.170634Z,0.27,849,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B9hVa25B3-v/,2020-11-01T22:51:24.034245Z,0.08,317,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B9WlbnyosXv/,2020-11-01T22:51:11.633550Z,0.13,499,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B8J_rAdIK13/,2020-11-01T22:50:19.615735Z,0.09,364,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B731cTdlzUl/,2020-07-09T06:51:15.250121Z,0.57,1705,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B7rS8QFIFfI/,2020-07-09T06:50:49.822278Z,0.23,743,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B7mHpMnopEO/,2020-07-09T06:50:40.111178Z,2.4,5758,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B7lgEJvIpDe/,2020-07-09T06:50:36.835972Z,0.35,1069,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B6RM0VDl1WI/,2020-07-09T06:48:04.266024Z,0.6,1583,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B5s6SC-opky/,2020-11-01T22:48:53.228850Z,0.1,388,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B5SaZh7ocJy/,2020-11-22T23:28:31.067879Z,0.22,879,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B5AYq6nogVv/,2020-11-22T23:28:25.235888Z,0.19,743,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B4-WJN6INmw/,2020-07-09T06:46:14.703575Z,0.21,629,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B4mvgh8okft/,2020-11-01T22:48:18.484729Z,0.07,271,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B4U7ut5odlv/,2020-11-01T22:48:01.633495Z,0.07,268,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B4SJMDPoVzD/,2020-07-09T06:44:24.627013Z,0.11,369,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B4KYJhLlK5V/,2020-11-01T22:47:36.199660Z,0.22,855,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B34XLucl0v2/,2020-11-01T22:47:25.007256Z,0.16,607,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B3zdVfbFInU/,2020-11-01T22:47:21.790378Z,0.1,389,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B3w4iGjF_Lk/,2020-11-01T22:47:19.990808Z,0.11,429,Instagram,responsabilidade socioambiental
Supermercados BH (@supermercados_bh),https://www.instagram.com/p/B3mhbPGFGx1/,2020-11-01T22:46:57.353597Z,0.23,883,Instagram,responsabilidade socioambiental
